Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
6,12,2010,11.00,21.00,13.00,27.00,24.00,0.20,2.50,4.90,6.20,34.00
6,12,2010,12.00,25.00,12.00,29.00,32.00,0.20,2.40,4.60,5.40,32.00
6,12,2010,13.00,30.00,9.00,30.00,36.00,0.10,2.30,3.80,5.00,28.00
6,12,2010,14.00,25.00,6.00,32.00,49.00,0.10,2.30,2.60,3.20,18.00
6,12,2010,15.00,21.00,4.00,25.00,52.00,0.10,2.30,2.30,2.90,13.00
6,12,2010,16.00,147.00,9.00,36.00,38.00,0.10,2.10,2.80,3.10,31.00
6,12,2010,17.00,170.00,9.00,34.00,34.00,0.10,2.80,6.80,8.20,31.00
6,12,2010,18.00,91.00,5.00,29.00,43.00,0.10,3.20,8.90,11.90,21.00
6,12,2010,19.00,35.00,8.00,28.00,33.00,0.10,2.30,3.40,4.20,34.00
6,12,2010,20.00,28.00,4.00,31.00,30.00,0.10,2.10,2.30,3.10,35.00
6,12,2010,21.00,25.00,7.00,28.00,24.00,0.10,2.30,2.50,2.90,43.00
6,12,2010,22.00,26.00,8.00,20.00,42.00,0.20,2.40,4.10,4.90,23.00
6,12,2010,23.00,22.00,14.00,24.00,21.00,0.30,2.40,3.50,4.70,46.00
6,12,2010,24.00,22.00,8.00,23.00,17.00,0.20,2.50,4.60,5.80,44.00
7,12,2010,1.00,22.00,6.00,21.00,24.00,0.20,2.70,6.00,8.10,34.00
7,12,2010,2.00,21.00,11.00,22.00,16.00,0.30,2.70,5.80,7.90,38.00
7,12,2010,3.00,20.00,2.00,20.00,30.00,0.10,2.50,5.20,7.10,20.00
7,12,2010,4.00,22.00,2.00,20.00,30.00,0.10,2.30,3.70,5.20,15.00
7,12,2010,5.00,21.00,4.00,17.00,32.00,0.10,2.30,4.40,6.00,15.00
7,12,2010,6.00,19.00,2.00,20.00,44.00,0.10,2.30,3.50,4.60,9.00
7,12,2010,7.00,18.00,9.00,15.00,22.00,0.10,2.30,2.80,3.60,32.00
7,12,2010,8.00,18.00,24.00,18.00,17.00,0.30,2.50,4.50,5.30,44.00
7,12,2010,9.00,20.00,31.00,21.00,14.00,0.40,2.80,5.40,7.20,49.00
7,12,2010,10.00,31.00,29.00,37.00,22.00,0.20,2.80,6.70,8.80,45.00
7,12,2010,11.00,36.00,18.00,25.00,34.00,0.10,2.70,5.80,7.20,34.00
7,12,2010,12.00,72.00,29.00,33.00,33.00,0.20,2.40,4.20,4.90,48.00
7,12,2010,13.00,34.00,7.00,21.00,55.00,0.10,2.70,5.30,5.90,19.00
7,12,2010,14.00,21.00,5.00,10.00,57.00,0.10,2.30,2.70,3.20,14.00
7,12,2010,15.00,18.00,6.00,10.00,59.00,0.10,2.30,2.60,3.00,11.00
7,12,2010,16.00,18.00,6.00,5.00,62.00,0.10,2.30,2.50,3.20,11.00
7,12,2010,17.00,19.00,6.00,17.00,58.00,0.10,2.20,2.30,2.80,17.00
7,12,2010,18.00,25.00,12.00,25.00,42.00,0.10,2.30,2.50,3.30,32.00
7,12,2010,19.00,25.00,10.00,16.00,46.00,0.10,2.30,3.80,4.90,30.00
7,12,2010,20.00,21.00,9.00,18.00,40.00,0.20,2.30,3.00,4.20,31.00
7,12,2010,21.00,18.00,7.00,16.00,53.00,0.20,2.50,3.70,4.50,23.00
7,12,2010,22.00,17.00,8.00,23.00,41.00,0.20,2.30,3.30,4.50,33.00
7,12,2010,23.00,17.00,6.00,16.00,45.00,0.10,2.30,2.80,3.50,24.00
7,12,2010,24.00,15.00,13.00,15.00,21.00,0.30,2.30,3.60,4.30,42.00
8,12,2010,1.00,15.00,7.00,16.00,29.00,0.20,2.30,4.20,5.40,32.00
8,12,2010,2.00,15.00,5.00,16.00,30.00,0.10,2.30,4.10,5.40,23.00
8,12,2010,3.00,15.00,4.00,15.00,36.00,0.10,2.30,6.00,4.70,21.00
8,12,2010,4.00,15.00,3.00,10.00,41.00,0.10,2.30,5.30,4.90,15.00
8,12,2010,5.00,15.00,2.00,9.00,38.00,0.10,2.30,4.70,4.10,12.00
8,12,2010,6.00,15.00,3.00,11.00,35.00,0.10,2.30,3.20,3.70,9.00
8,12,2010,7.00,17.00,3.00,11.00,31.00,0.10,2.30,4.00,3.50,16.00
8,12,2010,8.00,17.00,10.00,14.00,25.00,0.10,2.30,3.70,3.80,32.00
8,12,2010,9.00,17.00,8.00,13.00,29.00,0.20,2.50,5.10,5.80,30.00
8,12,2010,10.00,20.00,23.00,16.00,25.00,0.30,2.40,4.10,5.10,43.00
8,12,2010,11.00,23.00,11.00,14.00,46.00,0.20,2.60,5.40,6.20,24.00
8,12,2010,12.00,38.00,10.00,17.00,45.00,0.10,2.30,3.10,3.80,28.00
8,12,2010,13.00,84.00,15.00,25.00,38.00,0.20,2.60,4.80,6.10,36.00
8,12,2010,14.00,39.00,13.00,19.00,45.00,0.10,3.00,6.30,8.90,40.00
8,12,2010,15.00,84.00,15.00,22.00,45.00,0.10,3.50,9.20,12.60,33.00
8,12,2010,16.00,164.00,11.00,23.00,35.00,0.10,3.10,7.50,10.70,36.00
8,12,2010,17.00,89.00,8.00,16.00,50.00,0.10,4.10,13.50,19.60,23.00
8,12,2010,18.00,67.00,12.00,21.00,43.00,0.10,3.90,11.30,18.10,35.00
8,12,2010,19.00,110.00,15.00,29.00,28.00,0.10,5.70,22.30,38.70,54.00
8,12,2010,20.00,72.00,11.00,24.00,33.00,0.10,6.10,24.40,48.90,39.00
8,12,2010,21.00,44.00,11.00,19.00,34.00,0.10,3.50,9.90,17.00,38.00
8,12,2010,22.00,34.00,7.00,14.00,41.00,0.10,2.50,3.80,5.40,24.00
8,12,2010,23.00,31.00,6.00,9.00,41.00,0.10,2.90,5.90,8.20,22.00
8,12,2010,24.00,29.00,4.00,9.00,45.00,0.10,2.60,4.70,7.00,24.00
9,12,2010,1.00,28.00,4.00,10.00,56.00,0.10,2.30,3.20,4.60,13.00
9,12,2010,2.00,99.00,6.00,23.00,37.00,0.10,4.50,15.30,30.50,39.00
9,12,2010,3.00,166.00,5.00,21.00,35.00,0.10,6.60,27.30,51.30,41.00
9,12,2010,4.00,163.00,5.00,26.00,44.00,0.10,7.80,33.90,71.60,32.00
9,12,2010,5.00,149.00,6.00,24.00,45.00,0.10,4.10,13.40,23.40,32.00
9,12,2010,6.00,80.00,2.00,15.00,60.00,0.10,5.00,17.40,34.40,14.00
9,12,2010,7.00,39.00,4.00,9.00,58.00,0.10,2.70,5.20,10.00,16.00
9,12,2010,8.00,46.00,14.00,15.00,36.00,0.10,2.70,5.40,8.10,44.00
9,12,2010,9.00,46.00,38.00,20.00,13.00,0.70,3.40,8.40,13.00,68.00
9,12,2010,10.00,84.00,50.00,24.00,26.00,0.30,3.60,9.80,15.00,83.00
9,12,2010,11.00,61.00,23.00,25.00,48.00,0.30,3.50,9.60,13.20,43.00
9,12,2010,12.00,30.00,18.00,24.00,54.00,0.30,2.60,5.00,6.10,32.00
9,12,2010,13.00,119.00,30.00,33.00,42.00,0.30,2.80,6.40,8.60,64.00
9,12,2010,14.00,160.00,28.00,37.00,41.00,0.30,5.90,23.80,33.10,56.00
9,12,2010,15.00,192.00,24.00,41.00,43.00,0.30,6.70,28.30,52.50,53.00
9,12,2010,16.00,200.00,25.00,41.00,40.00,0.20,6.50,28.00,48.00,57.00
9,12,2010,17.00,123.00,21.00,39.00,41.00,0.30,7.60,33.60,65.40,52.00
9,12,2010,18.00,55.00,17.00,28.00,51.00,0.20,4.80,17.30,28.20,44.00
9,12,2010,19.00,43.00,16.00,25.00,51.00,0.30,3.10,7.10,10.30,46.00
9,12,2010,20.00,38.00,16.00,28.00,45.00,0.40,2.70,4.80,6.60,46.00
9,12,2010,21.00,94.00,19.00,34.00,37.00,0.30,4.10,13.00,22.20,58.00
9,12,2010,22.00,106.00,13.00,34.00,40.00,0.20,6.00,24.00,41.10,56.00
9,12,2010,23.00,132.00,14.00,32.00,35.00,0.20,6.50,26.60,51.10,52.00
9,12,2010,24.00,60.00,5.00,17.00,62.00,0.10,5.20,20.10,35.70,18.00
10,12,2010,1.00,34.00,3.00,11.00,72.00,0.10,2.50,4.10,6.50,9.00
10,12,2010,2.00,33.00,3.00,14.00,69.00,0.10,2.40,3.20,4.80,17.00
10,12,2010,3.00,51.00,6.00,22.00,52.00,0.10,2.90,6.80,10.60,27.00
10,12,2010,4.00,64.00,3.00,21.00,48.00,0.10,4.40,15.70,25.70,26.00
10,12,2010,5.00,145.00,5.00,25.00,39.00,0.10,6.20,25.20,47.30,40.00
10,12,2010,6.00,81.00,3.00,15.00,62.00,0.10,6.30,25.70,48.80,19.00
10,12,2010,7.00,35.00,4.00,14.00,66.00,0.10,2.90,6.80,13.00,16.00
10,12,2010,8.00,29.00,14.00,11.00,42.00,0.30,2.30,3.10,4.40,44.00
10,12,2010,9.00,29.00,51.00,21.00,12.00,0.80,2.70,4.90,7.00,81.00
10,12,2010,10.00,31.00,31.00,19.00,29.00,0.60,3.00,7.20,9.00,58.00
10,12,2010,13.00,51.00,23.00,27.00,59.00,0.40,3.50,6.10,7.30,46.00
10,12,2010,14.00,76.00,17.00,28.00,61.00,0.30,3.70,9.40,12.30,46.00
10,12,2010,15.00,127.00,19.00,26.00,61.00,0.30,5.40,18.90,24.90,44.00
10,12,2010,16.00,155.00,20.00,29.00,53.00,0.30,5.40,18.90,20.20,49.00
10,12,2010,17.00,45.00,5.00,13.00,73.00,0.20,3.30,8.40,10.10,18.00
10,12,2010,18.00,25.00,7.00,22.00,65.00,0.30,2.30,3.50,3.70,20.00
10,12,2010,19.00,25.00,5.00,21.00,64.00,0.20,2.30,2.90,3.80,23.00
10,12,2010,20.00,23.00,4.00,20.00,57.00,0.30,2.30,2.90,3.60,24.00
10,12,2010,21.00,22.00,13.00,25.00,40.00,0.40,2.30,3.30,4.10,46.00
10,12,2010,22.00,21.00,13.00,22.00,34.00,0.50,2.60,4.10,4.60,54.00
10,12,2010,23.00,21.00,18.00,19.00,30.00,0.60,2.70,4.90,5.80,58.00
10,12,2010,24.00,20.00,12.00,17.00,31.00,0.50,2.70,5.60,7.70,50.00
11,12,2010,1.00,18.00,10.00,20.00,30.00,0.40,2.50,4.60,5.90,48.00
11,12,2010,2.00,19.00,7.00,16.00,39.00,0.30,2.50,4.40,5.10,35.00
11,12,2010,3.00,17.00,3.00,11.00,54.00,0.20,2.30,3.70,4.60,16.00
11,12,2010,4.00,17.00,2.00,11.00,54.00,0.20,2.30,3.50,3.40,14.00
11,12,2010,5.00,18.00,3.00,11.00,47.00,0.20,2.30,3.30,3.40,19.00
11,12,2010,6.00,18.00,2.00,10.00,54.00,0.20,2.30,3.10,3.40,13.00
11,12,2010,7.00,18.00,3.00,11.00,54.00,0.20,2.30,3.30,3.10,15.00
11,12,2010,8.00,18.00,5.00,10.00,47.00,0.30,2.30,3.10,3.10,26.00
11,12,2010,9.00,21.00,13.00,11.00,31.00,0.40,2.30,3.60,3.50,43.00
11,12,2010,10.00,23.00,28.00,17.00,27.00,0.70,2.50,4.10,4.30,51.00
11,12,2010,11.00,45.00,26.00,15.00,46.00,0.90,3.00,6.90,7.80,50.00
11,12,2010,12.00,46.00,13.00,18.00,69.00,0.40,2.60,5.20,6.10,33.00
11,12,2010,13.00,43.00,12.00,13.00,71.00,0.40,2.60,4.30,5.10,29.00
11,12,2010,14.00,24.00,3.00,11.00,85.00,0.20,2.40,2.80,3.10,6.00
11,12,2010,15.00,25.00,4.00,9.00,85.00,0.20,2.20,2.20,2.80,8.00
11,12,2010,16.00,22.00,4.00,9.00,84.00,0.20,2.10,2.20,2.80,10.00
11,12,2010,17.00,20.00,2.00,9.00,87.00,0.20,2.10,2.20,2.60,6.00
11,12,2010,18.00,20.00,2.00,8.00,81.00,0.20,2.10,2.20,2.50,9.00
11,12,2010,19.00,24.00,2.00,11.00,75.00,0.20,2.30,2.20,2.50,14.00
11,12,2010,20.00,24.00,5.00,9.00,59.00,0.30,2.30,2.20,2.40,24.00
11,12,2010,21.00,22.00,11.00,16.00,31.00,0.60,2.40,3.40,4.40,52.00
11,12,2010,22.00,23.00,10.00,17.00,27.00,0.60,2.70,4.90,6.90,58.00
11,12,2010,23.00,21.00,7.00,13.00,42.00,0.50,2.60,4.90,5.90,43.00
11,12,2010,24.00,20.00,6.00,11.00,50.00,0.40,2.40,4.20,5.30,33.00
12,12,2010,1.00,20.00,3.00,8.00,54.00,0.40,2.30,3.30,3.90,23.00
12,12,2010,2.00,21.00,4.00,8.00,59.00,0.30,2.40,3.10,3.50,21.00
12,12,2010,3.00,17.00,4.00,5.00,59.00,0.30,2.30,2.70,3.10,16.00
12,12,2010,4.00,17.00,2.00,7.00,64.00,0.30,2.40,2.60,3.20,14.00
12,12,2010,5.00,15.00,2.00,9.00,74.00,0.30,2.30,2.50,3.00,9.00
12,12,2010,6.00,17.00,2.00,13.00,77.00,0.20,2.30,2.20,2.60,2.00
12,12,2010,7.00,14.00,1.00,2.00,74.00,0.20,2.00,2.20,2.40,5.00
12,12,2010,8.00,16.00,3.00,4.00,79.00,0.20,2.10,2.10,2.60,4.00
12,12,2010,9.00,17.00,3.00,4.00,75.00,0.20,2.00,2.10,2.60,8.00
12,12,2010,10.00,20.00,4.00,7.00,68.00,0.20,2.20,2.20,2.50,11.00
12,12,2010,11.00,19.00,6.00,6.00,65.00,0.30,2.40,2.50,3.30,16.00
12,12,2010,12.00,19.00,4.00,6.00,75.00,0.30,2.40,2.60,3.30,11.00
12,12,2010,13.00,18.00,4.00,5.00,79.00,0.30,2.40,2.20,2.80,7.00
12,12,2010,14.00,19.00,4.00,8.00,77.00,0.30,2.40,2.20,2.90,9.00
12,12,2010,15.00,18.00,4.00,8.00,78.00,0.30,2.40,2.20,3.00,11.00
12,12,2010,16.00,19.00,2.00,6.00,79.00,0.30,2.40,2.30,3.00,6.00
12,12,2010,17.00,20.00,4.00,4.00,72.00,0.20,2.40,2.20,2.90,7.00
12,12,2010,18.00,18.00,3.00,7.00,69.00,0.20,2.10,2.20,3.00,10.00
12,12,2010,19.00,20.00,4.00,7.00,68.00,0.30,2.30,2.40,2.80,11.00
12,12,2010,20.00,19.00,4.00,9.00,61.00,0.30,2.30,2.40,2.90,19.00
12,12,2010,21.00,17.00,2.00,9.00,69.00,0.20,2.40,2.60,3.20,14.00
12,12,2010,22.00,18.00,3.00,9.00,73.00,0.20,2.40,2.50,3.20,9.00
12,12,2010,23.00,18.00,3.00,8.00,68.00,0.20,2.30,2.30,2.80,12.00
12,12,2010,24.00,18.00,2.00,5.00,71.00,0.20,2.30,2.30,2.90,6.00
13,12,2010,1.00,16.00,3.00,5.00,67.00,0.20,2.40,2.20,3.00,7.00
13,12,2010,2.00,16.00,2.00,4.00,76.00,0.10,2.10,2.20,2.80,1.00
13,12,2010,3.00,16.00,1.00,4.00,78.00,0.10,2.10,2.00,2.80,1.00
13,12,2010,4.00,16.00,2.00,6.00,78.00,0.20,2.10,2.00,2.50,3.00
13,12,2010,5.00,15.00,1.00,7.00,76.00,0.20,2.10,2.20,2.70,2.00
13,12,2010,6.00,14.00,1.00,6.00,71.00,0.20,2.10,2.20,2.70,4.00
13,12,2010,8.00,16.00,6.00,8.00,53.00,0.30,2.10,2.50,2.80,23.00
13,12,2010,9.00,17.00,35.00,13.00,39.00,0.70,2.30,3.40,3.40,59.00
13,12,2010,10.00,16.00,20.00,16.00,38.00,0.60,2.70,4.80,5.70,49.00
13,12,2010,11.00,18.00,7.00,12.00,63.00,0.20,2.40,4.10,5.10,23.00
13,12,2010,12.00,16.00,6.00,14.00,72.00,0.20,2.40,2.90,2.90,15.00
13,12,2010,13.00,16.00,3.00,8.00,81.00,0.20,2.40,2.70,2.90,8.00
13,12,2010,14.00,17.00,4.00,9.00,83.00,0.20,2.40,2.50,2.40,8.00
13,12,2010,15.00,16.00,3.00,9.00,79.00,0.20,2.20,2.20,2.60,6.00
13,12,2010,16.00,17.00,4.00,11.00,76.00,0.20,2.10,2.20,2.70,8.00
13,12,2010,17.00,17.00,2.00,11.00,76.00,0.20,2.00,2.40,2.50,9.00
13,12,2010,18.00,16.00,5.00,12.00,76.00,0.20,2.10,2.20,2.70,15.00
13,12,2010,19.00,18.00,5.00,17.00,61.00,0.30,2.30,2.20,2.80,29.00
13,12,2010,20.00,18.00,5.00,14.00,64.00,0.30,2.40,2.60,3.00,27.00
13,12,2010,21.00,21.00,6.00,13.00,48.00,0.30,2.40,2.50,3.00,38.00
13,12,2010,22.00,17.00,14.00,15.00,35.00,0.50,2.30,2.60,2.80,45.00
13,12,2010,23.00,17.00,27.00,17.00,14.00,0.70,2.50,5.10,5.80,64.00
13,12,2010,24.00,16.00,9.00,12.00,31.00,0.50,2.70,5.70,7.20,42.00
14,12,2010,1.00,16.00,11.00,10.00,38.00,0.40,2.40,4.70,5.60,35.00
14,12,2010,2.00,16.00,4.00,8.00,50.00,0.20,2.30,5.50,4.40,22.00
14,12,2010,3.00,17.00,7.00,9.00,44.00,0.20,2.30,11.90,4.20,29.00
14,12,2010,4.00,14.00,3.00,10.00,43.00,0.20,2.30,11.70,4.60,25.00
14,12,2010,5.00,14.00,3.00,7.00,63.00,0.10,2.30,9.50,5.00,12.00
14,12,2010,6.00,12.00,1.00,5.00,80.00,0.10,2.20,3.80,3.10,2.00
14,12,2010,7.00,15.00,4.00,7.00,67.00,0.20,1.90,2.30,2.80,17.00
14,12,2010,8.00,13.00,14.00,13.00,42.00,0.30,2.20,2.80,3.30,42.00
14,12,2010,9.00,15.00,17.00,14.00,43.00,0.40,2.30,6.40,4.70,42.00
14,12,2010,10.00,20.00,10.00,16.00,55.00,0.30,2.30,8.30,4.10,31.00
14,12,2010,11.00,20.00,5.00,15.00,65.00,0.20,2.30,3.60,3.50,17.00
14,12,2010,12.00,20.00,6.00,15.00,62.00,0.20,2.10,2.90,2.80,15.00
14,12,2010,13.00,21.00,4.00,17.00,70.00,0.10,2.20,2.70,2.60,12.00
14,12,2010,14.00,21.00,5.00,15.00,74.00,0.10,2.00,3.60,2.90,19.00
14,12,2010,15.00,21.00,4.00,16.00,76.00,0.10,2.10,4.40,3.10,13.00
14,12,2010,16.00,21.00,4.00,14.00,79.00,0.20,2.00,3.60,2.40,11.00
14,12,2010,17.00,21.00,5.00,20.00,78.00,0.20,2.20,3.50,2.70,20.00
14,12,2010,18.00,20.00,5.00,25.00,71.00,0.20,2.20,2.60,2.70,19.00
14,12,2010,19.00,19.00,2.00,31.00,65.00,0.20,2.40,2.60,3.10,18.00
14,12,2010,20.00,15.00,3.00,28.00,58.00,0.10,2.40,2.70,2.80,17.00
14,12,2010,21.00,14.00,4.00,30.00,45.00,0.10,2.40,2.60,3.00,26.00
14,12,2010,22.00,14.00,5.00,31.00,42.00,0.20,2.30,2.70,3.10,30.00
14,12,2010,23.00,16.00,3.00,28.00,41.00,0.10,2.30,2.60,3.00,23.00
14,12,2010,24.00,15.00,6.00,29.00,26.00,0.10,2.20,2.40,2.70,37.00
15,12,2010,1.00,18.00,7.00,28.00,24.00,0.10,2.20,2.60,3.00,39.00
15,12,2010,2.00,17.00,6.00,23.00,31.00,0.10,2.30,3.70,3.30,26.00
15,12,2010,3.00,14.00,3.00,21.00,35.00,0.10,2.30,3.80,3.30,18.00
15,12,2010,4.00,15.00,3.00,21.00,40.00,0.10,2.30,6.20,3.60,11.00
15,12,2010,5.00,14.00,1.00,25.00,40.00,0.10,2.30,6.00,3.80,10.00
15,12,2010,6.00,15.00,2.00,22.00,43.00,0.10,2.30,4.90,3.80,9.00
15,12,2010,7.00,16.00,5.00,18.00,37.00,0.10,2.30,7.00,3.70,18.00
15,12,2010,8.00,18.00,61.00,30.00,13.00,0.50,2.40,4.50,4.30,56.00
15,12,2010,9.00,26.00,196.00,43.00,7.00,1.90,3.40,9.40,12.50,84.00
15,12,2010,10.00,34.00,210.00,59.00,7.00,1.70,4.50,17.30,20.70,99.00
15,12,2010,11.00,40.00,142.00,63.00,8.00,1.30,4.50,17.00,21.70,93.00
15,12,2010,12.00,52.00,56.00,48.00,15.00,0.80,3.90,13.10,12.90,71.00
15,12,2010,15.00,32.00,22.00,35.00,46.00,0.50,2.40,4.40,5.60,36.00
15,12,2010,16.00,23.00,19.00,38.00,47.00,0.40,2.50,5.00,4.80,33.00
15,12,2010,17.00,28.00,16.00,36.00,49.00,0.40,2.30,4.40,5.00,28.00
15,12,2010,18.00,26.00,23.00,41.00,44.00,0.30,2.50,3.90,5.20,33.00
15,12,2010,19.00,61.00,32.00,43.00,23.00,0.60,3.80,7.60,8.00,53.00
15,12,2010,20.00,31.00,58.00,49.00,11.00,0.70,3.00,6.00,7.50,69.00
15,12,2010,21.00,29.00,76.00,49.00,10.00,0.80,3.50,8.30,8.90,62.00
15,12,2010,22.00,24.00,67.00,50.00,7.00,0.80,3.40,9.90,12.30,61.00
15,12,2010,23.00,23.00,55.00,43.00,9.00,0.60,3.10,7.80,9.70,57.00
15,12,2010,24.00,20.00,16.00,35.00,17.00,0.30,2.70,5.70,7.30,43.00
16,12,2010,1.00,18.00,9.00,30.00,31.00,0.10,2.40,3.90,4.70,23.00
16,12,2010,2.00,18.00,5.00,27.00,30.00,0.10,2.30,4.80,3.80,24.00
16,12,2010,3.00,17.00,2.00,23.00,36.00,0.10,2.30,5.80,3.50,12.00
16,12,2010,4.00,16.00,3.00,24.00,40.00,0.10,2.20,5.50,3.30,8.00
16,12,2010,5.00,15.00,2.00,20.00,40.00,0.10,2.10,3.50,3.00,5.00
16,12,2010,6.00,14.00,2.00,20.00,32.00,0.10,1.90,8.90,3.30,11.00
16,12,2010,7.00,16.00,16.00,24.00,12.00,0.20,2.30,27.60,4.00,40.00
16,12,2010,8.00,17.00,31.00,34.00,16.00,0.20,2.50,12.30,5.50,51.00
16,12,2010,9.00,17.00,31.00,18.00,20.00,0.40,2.80,5.90,6.10,60.00
16,12,2010,10.00,20.00,41.00,28.00,21.00,0.50,2.70,4.60,5.20,60.00
16,12,2010,11.00,22.00,27.00,27.00,33.00,0.30,2.70,5.20,4.90,40.00
16,12,2010,12.00,38.00,26.00,29.00,36.00,0.20,2.70,4.70,4.80,51.00
16,12,2010,13.00,46.00,17.00,30.00,46.00,0.20,4.40,9.70,9.50,40.00
16,12,2010,14.00,46.00,18.00,36.00,45.00,0.20,2.80,4.80,5.10,42.00
16,12,2010,15.00,45.00,12.00,34.00,49.00,0.20,3.70,7.20,6.20,35.00
16,12,2010,16.00,36.00,11.00,30.00,51.00,0.30,2.50,3.70,4.40,33.00
16,12,2010,17.00,44.00,16.00,43.00,53.00,0.30,2.60,4.00,4.30,37.00
16,12,2010,18.00,37.00,15.00,39.00,54.00,0.30,2.80,4.80,6.60,41.00
16,12,2010,19.00,31.00,16.00,32.00,48.00,0.30,2.70,4.30,5.90,41.00
16,12,2010,20.00,26.00,16.00,29.00,49.00,0.30,2.70,4.20,5.50,39.00
16,12,2010,21.00,26.00,21.00,24.00,36.00,0.40,2.90,4.60,5.40,50.00
16,12,2010,22.00,25.00,8.00,12.00,46.00,0.30,2.70,4.60,5.90,33.00
16,12,2010,23.00,24.00,7.00,12.00,43.00,0.20,2.30,3.70,4.30,33.00
16,12,2010,24.00,27.00,5.00,16.00,63.00,0.10,2.40,3.40,3.90,19.00
17,12,2010,1.00,26.00,3.00,14.00,70.00,0.10,2.50,3.00,3.60,12.00
17,12,2010,2.00,25.00,2.00,16.00,71.00,0.10,2.50,3.00,3.80,14.00
17,12,2010,3.00,23.00,1.00,10.00,78.00,0.10,2.50,3.10,3.60,3.00
17,12,2010,4.00,17.00,2.00,18.00,74.00,0.10,2.10,2.20,2.80,7.00
17,12,2010,5.00,17.00,2.00,15.00,75.00,0.10,2.10,2.20,2.70,7.00
17,12,2010,6.00,15.00,2.00,14.00,77.00,0.10,1.90,1.90,2.60,5.00
17,12,2010,7.00,16.00,2.00,17.00,67.00,0.10,2.00,2.20,2.50,16.00
17,12,2010,8.00,17.00,3.00,11.00,67.00,0.10,1.90,2.20,2.60,18.00
17,12,2010,9.00,18.00,5.00,10.00,59.00,0.20,2.30,2.20,2.60,30.00
17,12,2010,10.00,21.00,13.00,28.00,47.00,0.20,2.30,2.30,3.00,40.00
17,12,2010,11.00,20.00,37.00,19.00,66.00,0.20,2.30,2.60,2.90,43.00
17,12,2010,12.00,16.00,5.00,19.00,75.00,0.20,2.30,2.40,2.70,14.00
17,12,2010,13.00,18.00,6.00,18.00,74.00,0.20,2.20,2.20,2.70,16.00
17,12,2010,14.00,15.00,5.00,22.00,81.00,0.20,2.10,2.20,2.50,10.00
17,12,2010,15.00,19.00,8.00,21.00,72.00,0.20,2.10,2.20,2.40,21.00
17,12,2010,16.00,24.00,11.00,27.00,68.00,0.30,2.20,2.20,2.60,27.00
17,12,2010,17.00,19.00,6.00,25.00,73.00,0.20,2.40,2.80,3.30,20.00
17,12,2010,18.00,20.00,7.00,28.00,62.00,0.20,2.30,2.20,2.90,27.00
17,12,2010,19.00,21.00,6.00,27.00,59.00,0.20,2.30,2.30,3.10,30.00
17,12,2010,20.00,26.00,22.00,33.00,38.00,0.50,2.30,2.90,3.60,57.00
17,12,2010,21.00,28.00,22.00,34.00,27.00,0.50,2.80,5.80,6.50,62.00
17,12,2010,22.00,24.00,3.00,20.00,55.00,0.20,2.60,4.30,5.10,27.00
17,12,2010,23.00,26.00,24.00,21.00,23.00,0.50,2.40,3.20,4.10,58.00
17,12,2010,24.00,26.00,9.00,21.00,45.00,0.30,2.40,4.20,4.60,37.00
18,12,2010,1.00,26.00,9.00,19.00,30.00,0.40,2.30,3.80,4.00,47.00
18,12,2010,2.00,25.00,15.00,20.00,26.00,0.50,2.60,5.00,5.20,51.00
18,12,2010,3.00,25.00,4.00,16.00,43.00,0.30,2.50,4.90,5.70,29.00
18,12,2010,4.00,22.00,4.00,17.00,46.00,0.20,2.40,3.80,4.30,30.00
18,12,2010,5.00,25.00,3.00,15.00,42.00,0.20,2.30,4.00,4.60,31.00
18,12,2010,6.00,28.00,6.00,22.00,40.00,0.30,2.30,4.10,4.50,35.00
18,12,2010,7.00,26.00,3.00,15.00,68.00,0.10,2.40,4.20,5.10,12.00
18,12,2010,8.00,26.00,2.00,13.00,63.00,0.20,2.10,2.40,3.00,13.00
18,12,2010,9.00,22.00,4.00,16.00,71.00,0.20,2.30,2.60,3.50,10.00
18,12,2010,10.00,22.00,6.00,20.00,64.00,0.20,2.30,2.30,2.80,16.00
18,12,2010,11.00,22.00,8.00,25.00,66.00,0.30,2.40,2.50,3.40,22.00
18,12,2010,12.00,19.00,5.00,23.00,72.00,0.20,2.40,2.50,3.00,14.00
18,12,2010,13.00,19.00,5.00,26.00,75.00,0.20,2.40,2.30,3.00,11.00
18,12,2010,14.00,22.00,7.00,22.00,71.00,0.30,2.40,2.80,3.70,18.00
18,12,2010,15.00,18.00,7.00,22.00,69.00,0.20,2.40,3.10,3.80,12.00
18,12,2010,16.00,22.00,6.00,28.00,68.00,0.20,2.40,2.30,3.00,13.00
18,12,2010,17.00,21.00,10.00,19.00,65.00,0.20,2.40,2.20,3.00,17.00
18,12,2010,18.00,24.00,6.00,28.00,67.00,0.20,2.40,2.40,2.80,13.00
18,12,2010,19.00,24.00,4.00,24.00,64.00,0.20,2.40,2.20,2.80,14.00
18,12,2010,20.00,23.00,10.00,26.00,57.00,0.30,2.40,2.30,2.60,29.00
18,12,2010,21.00,23.00,6.00,31.00,55.00,0.30,2.30,2.60,3.10,25.00
18,12,2010,22.00,23.00,6.00,23.00,53.00,0.30,2.30,2.60,2.80,23.00
18,12,2010,23.00,21.00,7.00,16.00,48.00,0.30,2.30,2.60,3.30,26.00
